iban,type,Balance,openingsDate,company,accountmanager
NL03BEEH0010000316,BUSINESS_CH,0,11-09-2009,17192863,jfcfhzdxy
NL73BEEH0010000317,BUSINESS_CH,0,11-09-2009,17192863,jfcfhzdxy
NL46BEEH0010000318,BUSINESS_SV,0,11-09-2009,17192863,jfcfhzdxy
NL19BEEH0010000319,BUSINESS_CH,0,11-09-2009,37502086,jfcfhzdxy
NL89BEEH0010000320,BUSINESS_SV,0,11-09-2009,37502086,jfcfhzdxy
NL62BEEH0010000321,BUSINESS_CH,0,11-09-2009,46637734,jfcfhzdxy
NL35BEEH0010000322,BUSINESS_CH,0,11-09-2009,46637734,jfcfhzdxy
NL08BEEH0010000323,BUSINESS_CH,0,11-09-2009,46637734,jfcfhzdxy
NL78BEEH0010000324,BUSINESS_SV,0,11-09-2009,46637734,jfcfhzdxy
NL51BEEH0010000325,BUSINESS_CH,0,11-09-2009,22765729,jfcfhzdxy
NL24BEEH0010000326,BUSINESS_CH,0,11-09-2009,32479588,jfcfhzdxy
NL94BEEH0010000327,BUSINESS_CH,0,11-09-2009,32479588,jfcfhzdxy
NL67BEEH0010000328,BUSINESS_CH,0,11-09-2009,32479588,jfcfhzdxy
NL40BEEH0010000329,BUSINESS_SV,0,11-09-2009,32479588,jfcfhzdxy
NL13BEEH0010000330,BUSINESS_CH,0,11-09-2009,37268848,jfcfhzdxy
NL83BEEH0010000331,BUSINESS_CH,0,11-09-2009,37268848,jfcfhzdxy
NL56BEEH0010000332,BUSINESS_CH,0,11-09-2009,56070490,jfcfhzdxy
NL29BEEH0010000333,BUSINESS_CH,0,11-09-2009,56070490,jfcfhzdxy
NL02BEEH0010000334,BUSINESS_SV,0,11-09-2009,56070490,jfcfhzdxy
NL72BEEH0010000335,BUSINESS_CH,0,11-09-2009,66472712,jfcfhzdxy
NL45BEEH0010000336,BUSINESS_CH,0,11-09-2009,66472712,jfcfhzdxy
NL18BEEH0010000337,BUSINESS_CH,0,11-09-2009,66472712,jfcfhzdxy
NL88BEEH0010000338,BUSINESS_SV,0,11-09-2009,66472712,jfcfhzdxy
NL61BEEH0010000339,BUSINESS_CH,0,11-09-2009,54754435,jfcfhzdxy
NL34BEEH0010000340,BUSINESS_CH,0,11-09-2009,70560319,jfcfhzdxy
NL07BEEH0010000341,BUSINESS_CH,0,11-09-2009,70560319,jfcfhzdxy
NL77BEEH0010000342,BUSINESS_CH,0,11-09-2009,74867385,jfcfhzdxy
NL50BEEH0010000343,BUSINESS_SV,0,11-09-2009,74867385,jfcfhzdxy
NL23BEEH0010000344,BUSINESS_CH,0,11-09-2009,13148555,jfcfhzdxy
NL93BEEH0010000345,BUSINESS_SV,0,11-09-2009,13148555,jfcfhzdxy
NL66BEEH0010000346,BUSINESS_CH,0,11-09-2009,51388300,jfcfhzdxy
NL39BEEH0010000347,BUSINESS_CH,0,11-09-2009,51388300,jfcfhzdxy
NL12BEEH0010000348,BUSINESS_CH,0,11-09-2009,63585447,jfcfhzdxy
NL82BEEH0010000349,BUSINESS_SV,0,11-09-2009,63585447,jfcfhzdxy
NL55BEEH0010000350,BUSINESS_CH,0,11-09-2009,18799794,jfcfhzdxy
NL28BEEH0010000351,BUSINESS_CH,0,11-09-2009,18799794,jfcfhzdxy
NL98BEEH0010000352,BUSINESS_CH,0,11-09-2009,18799794,jfcfhzdxy
NL71BEEH0010000353,BUSINESS_CH,0,11-09-2009,60386776,jfcfhzdxy
NL44BEEH0010000354,BUSINESS_CH,0,11-09-2009,23188092,jfcfhzdxy
NL17BEEH0010000355,BUSINESS_SV,0,11-09-2009,23188092,jfcfhzdxy
NL87BEEH0010000356,BUSINESS_CH,0,11-09-2009,84292799,jfcfhzdxy
NL60BEEH0010000357,BUSINESS_CH,0,11-09-2009,86172481,jfcfhzdxy
NL33BEEH0010000358,BUSINESS_SV,0,11-09-2009,86172481,jfcfhzdxy
NL06BEEH0010000359,BUSINESS_CH,0,11-09-2009,49107710,jfcfhzdxy
NL76BEEH0010000360,BUSINESS_CH,0,11-09-2009,49107710,jfcfhzdxy
NL49BEEH0010000361,BUSINESS_CH,0,11-09-2009,52637378,jfcfhzdxy
NL22BEEH0010000362,BUSINESS_CH,0,11-09-2009,34521912,jfcfhzdxy
NL92BEEH0010000363,BUSINESS_CH,0,11-09-2009,58669014,jfcfhzdxy
NL65BEEH0010000364,BUSINESS_CH,0,11-09-2009,58669014,jfcfhzdxy
NL38BEEH0010000365,BUSINESS_CH,0,11-09-2009,58669014,jfcfhzdxy
NL11BEEH0010000366,BUSINESS_SV,0,11-09-2009,58669014,jfcfhzdxy
NL81BEEH0010000367,BUSINESS_CH,0,11-09-2009,82249072,jfcfhzdxy
NL54BEEH0010000368,BUSINESS_SV,0,11-09-2009,82249072,jfcfhzdxy
NL27BEEH0010000369,BUSINESS_CH,0,11-09-2009,93367700,jfcfhzdxy
NL97BEEH0010000370,BUSINESS_CH,0,11-09-2009,90284611,inzfvdlrc
NL70BEEH0010000371,BUSINESS_CH,0,11-09-2009,66086095,inzfvdlrc
NL43BEEH0010000372,BUSINESS_CH,0,11-09-2009,66086095,inzfvdlrc
NL16BEEH0010000373,BUSINESS_CH,0,11-09-2009,66086095,inzfvdlrc
NL86BEEH0010000374,BUSINESS_CH,0,11-09-2009,20972975,inzfvdlrc
NL59BEEH0010000375,BUSINESS_CH,0,11-09-2009,20972975,inzfvdlrc
NL32BEEH0010000376,BUSINESS_CH,0,11-09-2009,26281476,inzfvdlrc
NL05BEEH0010000377,BUSINESS_CH,0,11-09-2009,26281476,inzfvdlrc
NL75BEEH0010000378,BUSINESS_CH,0,11-09-2009,26281476,inzfvdlrc
NL48BEEH0010000379,BUSINESS_CH,0,11-09-2009,76313349,inzfvdlrc
NL21BEEH0010000380,BUSINESS_CH,0,11-09-2009,76313349,inzfvdlrc
NL91BEEH0010000381,BUSINESS_CH,0,11-09-2009,76313349,inzfvdlrc
NL64BEEH0010000382,BUSINESS_SV,0,11-09-2009,76313349,inzfvdlrc
NL37BEEH0010000383,BUSINESS_CH,0,11-09-2009,52647236,inzfvdlrc
NL10BEEH0010000384,BUSINESS_CH,0,11-09-2009,52647236,inzfvdlrc
NL80BEEH0010000385,BUSINESS_SV,0,11-09-2009,52647236,inzfvdlrc
NL53BEEH0010000386,BUSINESS_CH,0,11-09-2009,72760428,inzfvdlrc
NL26BEEH0010000387,BUSINESS_CH,0,11-09-2009,72760428,inzfvdlrc
NL96BEEH0010000388,BUSINESS_SV,0,11-09-2009,72760428,inzfvdlrc
NL69BEEH0010000389,BUSINESS_CH,0,11-09-2009,29061379,inzfvdlrc
NL42BEEH0010000390,BUSINESS_CH,0,11-09-2009,27276260,inzfvdlrc
NL15BEEH0010000391,BUSINESS_SV,0,11-09-2009,27276260,inzfvdlrc
NL85BEEH0010000392,BUSINESS_CH,0,11-09-2009,94549919,inzfvdlrc
NL58BEEH0010000393,BUSINESS_SV,0,11-09-2009,94549919,inzfvdlrc
NL31BEEH0010000394,BUSINESS_CH,0,11-09-2009,44321059,inzfvdlrc
NL04BEEH0010000395,BUSINESS_CH,0,11-09-2009,18171065,inzfvdlrc
NL74BEEH0010000396,BUSINESS_SV,0,11-09-2009,18171065,inzfvdlrc
NL47BEEH0010000397,BUSINESS_CH,0,11-09-2009,16771866,inzfvdlrc
NL20BEEH0010000398,BUSINESS_CH,0,11-09-2009,16771866,inzfvdlrc
NL90BEEH0010000399,BUSINESS_CH,0,11-09-2009,16771866,inzfvdlrc
NL63BEEH0010000400,BUSINESS_SV,0,11-09-2009,16771866,inzfvdlrc
NL36BEEH0010000401,BUSINESS_CH,0,11-09-2009,59709774,inzfvdlrc
NL09BEEH0010000402,BUSINESS_CH,0,11-09-2009,29940268,inzfvdlrc
NL79BEEH0010000403,BUSINESS_SV,0,11-09-2009,29940268,inzfvdlrc
NL52BEEH0010000404,BUSINESS_CH,0,11-09-2009,45710620,inzfvdlrc
NL25BEEH0010000405,BUSINESS_SV,0,11-09-2009,45710620,inzfvdlrc
NL95BEEH0010000406,BUSINESS_CH,0,11-09-2009,27743515,inzfvdlrc
NL68BEEH0010000407,BUSINESS_SV,0,11-09-2009,27743515,inzfvdlrc
NL41BEEH0010000408,BUSINESS_CH,0,11-09-2009,88584495,inzfvdlrc
NL14BEEH0010000409,BUSINESS_CH,0,11-09-2009,88584495,inzfvdlrc
NL84BEEH0010000410,BUSINESS_CH,0,11-09-2009,74467219,inzfvdlrc
NL57BEEH0010000411,BUSINESS_CH,0,11-09-2009,74467219,inzfvdlrc
NL30BEEH0010000412,BUSINESS_SV,0,11-09-2009,74467219,inzfvdlrc
NL03BEEH0010000413,BUSINESS_CH,0,11-09-2009,36057296,inzfvdlrc
NL73BEEH0010000414,BUSINESS_CH,0,11-09-2009,36057296,inzfvdlrc
NL46BEEH0010000415,BUSINESS_CH,0,11-09-2009,36057296,inzfvdlrc
NL19BEEH0010000416,BUSINESS_CH,0,11-09-2009,70933883,inzfvdlrc
NL89BEEH0010000417,BUSINESS_CH,0,11-09-2009,69987915,inzfvdlrc
NL62BEEH0010000418,BUSINESS_CH,0,11-09-2009,69987915,inzfvdlrc
NL35BEEH0010000419,BUSINESS_CH,0,11-09-2009,69987915,inzfvdlrc
NL08BEEH0010000420,BUSINESS_CH,0,11-09-2009,22799700,inzfvdlrc
NL78BEEH0010000421,BUSINESS_CH,0,11-09-2009,22799700,inzfvdlrc
NL51BEEH0010000422,BUSINESS_CH,0,11-09-2009,22799700,inzfvdlrc
NL24BEEH0010000423,BUSINESS_CH,0,11-09-2009,42903308,inzfvdlrc
NL94BEEH0010000424,BUSINESS_CH,0,11-09-2009,42903308,inzfvdlrc
NL67BEEH0010000425,BUSINESS_CH,0,11-09-2009,42903308,inzfvdlrc
NL40BEEH0010000426,BUSINESS_CH,0,11-09-2009,38772800,inzfvdlrc
NL13BEEH0010000427,BUSINESS_CH,0,11-09-2009,38772800,inzfvdlrc
NL83BEEH0010000428,BUSINESS_SV,0,11-09-2009,38772800,inzfvdlrc
NL56BEEH0010000429,BUSINESS_CH,0,11-09-2009,25577566,inzfvdlrc
NL29BEEH0010000430,BUSINESS_CH,0,11-09-2009,25577566,inzfvdlrc
NL02BEEH0010000431,BUSINESS_CH,0,11-09-2009,25577566,inzfvdlrc
NL72BEEH0010000432,BUSINESS_CH,0,11-09-2009,19330946,zsmzskype
NL45BEEH0010000433,BUSINESS_CH,0,11-09-2009,19330946,zsmzskype
NL18BEEH0010000434,BUSINESS_CH,0,11-09-2009,19330946,zsmzskype
NL88BEEH0010000435,BUSINESS_SV,0,11-09-2009,19330946,zsmzskype
NL61BEEH0010000436,BUSINESS_CH,0,11-09-2009,63533077,zsmzskype
NL34BEEH0010000437,BUSINESS_CH,0,11-09-2009,63533077,zsmzskype
NL07BEEH0010000438,BUSINESS_CH,0,11-09-2009,13905899,zsmzskype
NL77BEEH0010000439,BUSINESS_CH,0,11-09-2009,13905899,zsmzskype
NL50BEEH0010000440,BUSINESS_CH,0,11-09-2009,13905899,zsmzskype
NL23BEEH0010000441,BUSINESS_CH,0,11-09-2009,31521938,zsmzskype
NL93BEEH0010000442,BUSINESS_CH,0,11-09-2009,31521938,zsmzskype
NL66BEEH0010000443,BUSINESS_CH,0,11-09-2009,31521938,zsmzskype
NL39BEEH0010000444,BUSINESS_SV,0,11-09-2009,31521938,zsmzskype
NL12BEEH0010000445,BUSINESS_CH,0,11-09-2009,35142355,zsmzskype
NL82BEEH0010000446,BUSINESS_CH,0,11-09-2009,35142355,zsmzskype
NL55BEEH0010000447,BUSINESS_CH,0,11-09-2009,94381922,zsmzskype
NL28BEEH0010000448,BUSINESS_CH,0,11-09-2009,94381922,zsmzskype
NL98BEEH0010000449,BUSINESS_CH,0,11-09-2009,94381922,zsmzskype
NL71BEEH0010000450,BUSINESS_CH,0,11-09-2009,42145980,zsmzskype
NL44BEEH0010000451,BUSINESS_CH,0,11-09-2009,42145980,zsmzskype
NL17BEEH0010000452,BUSINESS_CH,0,11-09-2009,26203307,zsmzskype
NL87BEEH0010000453,BUSINESS_CH,0,11-09-2009,96034151,zsmzskype
NL60BEEH0010000454,BUSINESS_CH,0,11-09-2009,47855035,zsmzskype
NL33BEEH0010000455,BUSINESS_CH,0,11-09-2009,47855035,zsmzskype
NL06BEEH0010000456,BUSINESS_SV,0,11-09-2009,47855035,zsmzskype
NL76BEEH0010000457,BUSINESS_CH,0,11-09-2009,35920488,zsmzskype
NL49BEEH0010000458,BUSINESS_SV,0,11-09-2009,35920488,zsmzskype
NL22BEEH0010000459,BUSINESS_CH,0,11-09-2009,16233372,zsmzskype
NL92BEEH0010000460,BUSINESS_SV,0,11-09-2009,16233372,zsmzskype
NL65BEEH0010000461,BUSINESS_CH,0,11-09-2009,95933894,zsmzskype
NL38BEEH0010000462,BUSINESS_CH,0,11-09-2009,95933894,zsmzskype
NL11BEEH0010000463,BUSINESS_CH,0,11-09-2009,95933894,zsmzskype
NL81BEEH0010000464,BUSINESS_CH,0,11-09-2009,19463374,zsmzskype
NL54BEEH0010000465,BUSINESS_CH,0,11-09-2009,19463374,zsmzskype
NL27BEEH0010000466,BUSINESS_SV,0,11-09-2009,19463374,zsmzskype
NL97BEEH0010000467,BUSINESS_CH,0,11-09-2009,17164097,zsmzskype
NL70BEEH0010000468,BUSINESS_CH,0,11-09-2009,17164097,zsmzskype
NL43BEEH0010000469,BUSINESS_CH,0,11-09-2009,17164097,zsmzskype
NL16BEEH0010000470,BUSINESS_SV,0,11-09-2009,17164097,zsmzskype
NL86BEEH0010000471,BUSINESS_CH,0,11-09-2009,48673666,zsmzskype
NL59BEEH0010000472,BUSINESS_CH,0,11-09-2009,22985947,zsmzskype
NL32BEEH0010000473,BUSINESS_SV,0,11-09-2009,22985947,zsmzskype
NL05BEEH0010000474,BUSINESS_CH,0,11-09-2009,61416422,zsmzskype
NL75BEEH0010000475,BUSINESS_SV,0,11-09-2009,61416422,zsmzskype
NL48BEEH0010000476,BUSINESS_CH,0,11-09-2009,40503627,zsmzskype
NL21BEEH0010000477,BUSINESS_CH,0,11-09-2009,75453616,zsmzskype
NL91BEEH0010000478,BUSINESS_SV,0,11-09-2009,75453616,zsmzskype
NL64BEEH0010000479,BUSINESS_CH,0,11-09-2009,75601951,zsmzskype
NL37BEEH0010000480,BUSINESS_SV,0,11-09-2009,75601951,zsmzskype
NL10BEEH0010000481,BUSINESS_CH,0,11-09-2009,40769547,zsmzskype
NL80BEEH0010000482,BUSINESS_SV,0,11-09-2009,40769547,zsmzskype
NL53BEEH0010000483,BUSINESS_CH,0,11-09-2009,97273266,zsmzskype
NL26BEEH0010000484,BUSINESS_SV,0,11-09-2009,97273266,zsmzskype
NL96BEEH0010000485,BUSINESS_CH,0,11-09-2009,65641575,zsmzskype
NL69BEEH0010000486,BUSINESS_SV,0,11-09-2009,65641575,zsmzskype
NL42BEEH0010000487,BUSINESS_CH,0,11-09-2009,89105649,zsmzskype
NL15BEEH0010000488,BUSINESS_CH,0,11-09-2009,89105649,zsmzskype
NL85BEEH0010000489,BUSINESS_CH,0,11-09-2009,65165450,zsmzskype
NL58BEEH0010000490,BUSINESS_CH,0,11-09-2009,65165450,zsmzskype
NL31BEEH0010000491,BUSINESS_CH,0,11-09-2009,65165450,zsmzskype
NL04BEEH0010000492,BUSINESS_SV,0,11-09-2009,65165450,zsmzskype
NL74BEEH0010000493,BUSINESS_CH,0,11-09-2009,93807981,wjgstzyco
NL47BEEH0010000494,BUSINESS_SV,0,11-09-2009,93807981,wjgstzyco
NL20BEEH0010000495,BUSINESS_CH,0,11-09-2009,44011714,wjgstzyco
NL90BEEH0010000496,BUSINESS_CH,0,11-09-2009,44011714,wjgstzyco
NL63BEEH0010000497,BUSINESS_CH,0,11-09-2009,44011714,wjgstzyco
NL36BEEH0010000498,BUSINESS_SV,0,11-09-2009,44011714,wjgstzyco
NL09BEEH0010000499,BUSINESS_CH,0,11-09-2009,27393366,wjgstzyco
NL79BEEH0010000500,BUSINESS_SV,0,11-09-2009,27393366,wjgstzyco
NL52BEEH0010000501,BUSINESS_CH,0,11-09-2009,73277522,wjgstzyco
NL25BEEH0010000502,BUSINESS_CH,0,11-09-2009,73277522,wjgstzyco
NL95BEEH0010000503,BUSINESS_CH,0,11-09-2009,73277522,wjgstzyco
NL68BEEH0010000504,BUSINESS_SV,0,11-09-2009,73277522,wjgstzyco
NL41BEEH0010000505,BUSINESS_CH,0,11-09-2009,16367974,wjgstzyco
NL14BEEH0010000506,BUSINESS_CH,0,11-09-2009,16367974,wjgstzyco
NL84BEEH0010000507,BUSINESS_CH,0,11-09-2009,16367974,wjgstzyco
NL57BEEH0010000508,BUSINESS_SV,0,11-09-2009,16367974,wjgstzyco
NL30BEEH0010000509,BUSINESS_CH,0,11-09-2009,74856833,wjgstzyco
NL03BEEH0010000510,BUSINESS_CH,0,11-09-2009,74856833,wjgstzyco
NL73BEEH0010000511,BUSINESS_SV,0,11-09-2009,74856833,wjgstzyco
NL46BEEH0010000512,BUSINESS_CH,0,11-09-2009,28807213,wjgstzyco
NL19BEEH0010000513,BUSINESS_CH,0,11-09-2009,28807213,wjgstzyco
NL89BEEH0010000514,BUSINESS_CH,0,11-09-2009,28807213,wjgstzyco
NL62BEEH0010000515,BUSINESS_SV,0,11-09-2009,28807213,wjgstzyco
NL35BEEH0010000516,BUSINESS_CH,0,11-09-2009,15140832,wjgstzyco
NL08BEEH0010000517,BUSINESS_CH,0,11-09-2009,15140832,wjgstzyco
NL78BEEH0010000518,BUSINESS_CH,0,11-09-2009,15140832,wjgstzyco
NL51BEEH0010000519,BUSINESS_SV,0,11-09-2009,15140832,wjgstzyco
NL24BEEH0010000520,BUSINESS_CH,0,11-09-2009,84907116,wjgstzyco
NL94BEEH0010000521,BUSINESS_CH,0,11-09-2009,84907116,wjgstzyco
NL67BEEH0010000522,BUSINESS_SV,0,11-09-2009,84907116,wjgstzyco
NL40BEEH0010000523,BUSINESS_CH,0,11-09-2009,13753197,wjgstzyco
NL13BEEH0010000524,BUSINESS_CH,0,11-09-2009,13753197,wjgstzyco
NL83BEEH0010000525,BUSINESS_CH,0,11-09-2009,13753197,wjgstzyco
NL56BEEH0010000526,BUSINESS_SV,0,11-09-2009,13753197,wjgstzyco
NL29BEEH0010000527,BUSINESS_CH,0,11-09-2009,85770130,wjgstzyco
NL02BEEH0010000528,BUSINESS_SV,0,11-09-2009,85770130,wjgstzyco
NL72BEEH0010000529,BUSINESS_CH,0,11-09-2009,97785812,wjgstzyco
NL45BEEH0010000530,BUSINESS_CH,0,11-09-2009,97785812,wjgstzyco
NL18BEEH0010000531,BUSINESS_CH,0,11-09-2009,97785812,wjgstzyco
NL88BEEH0010000532,BUSINESS_CH,0,11-09-2009,49328379,wjgstzyco
NL61BEEH0010000533,BUSINESS_CH,0,11-09-2009,49328379,wjgstzyco
NL34BEEH0010000534,BUSINESS_CH,0,11-09-2009,49328379,wjgstzyco
NL07BEEH0010000535,BUSINESS_SV,0,11-09-2009,49328379,wjgstzyco
NL77BEEH0010000536,BUSINESS_CH,0,11-09-2009,37377432,wjgstzyco
NL50BEEH0010000537,BUSINESS_CH,0,11-09-2009,37377432,wjgstzyco
NL23BEEH0010000538,BUSINESS_CH,0,11-09-2009,37377432,wjgstzyco
NL93BEEH0010000539,BUSINESS_CH,0,11-09-2009,94081361,wjgstzyco
NL66BEEH0010000540,BUSINESS_CH,0,11-09-2009,94081361,wjgstzyco
NL39BEEH0010000541,BUSINESS_CH,0,11-09-2009,61702402,wjgstzyco
NL12BEEH0010000542,BUSINESS_CH,0,11-09-2009,61702402,wjgstzyco
NL82BEEH0010000543,BUSINESS_CH,0,11-09-2009,61702402,wjgstzyco
NL55BEEH0010000544,BUSINESS_SV,0,11-09-2009,61702402,wjgstzyco
NL28BEEH0010000545,BUSINESS_CH,0,11-09-2009,62805346,wjgstzyco
NL98BEEH0010000546,BUSINESS_CH,0,11-09-2009,55623981,wjgstzyco
NL71BEEH0010000547,BUSINESS_CH,0,11-09-2009,55623981,wjgstzyco
NL44BEEH0010000548,BUSINESS_CH,0,11-09-2009,55623981,wjgstzyco
NL17BEEH0010000549,BUSINESS_SV,0,11-09-2009,55623981,wjgstzyco
NL87BEEH0010000550,BUSINESS_CH,0,11-09-2009,24006480,wjgstzyco
NL60BEEH0010000551,BUSINESS_CH,0,11-09-2009,24006480,wjgstzyco
NL33BEEH0010000552,BUSINESS_CH,0,11-09-2009,22155824,wjgstzyco
NL06BEEH0010000553,BUSINESS_CH,0,11-09-2009,23775394,wjgstzyco
NL76BEEH0010000554,BUSINESS_CH,0,11-09-2009,23775394,wjgstzyco
NL49BEEH0010000555,BUSINESS_SV,0,11-09-2009,23775394,wjgstzyco
NL22BEEH0010000556,BUSINESS_CH,0,11-09-2009,28658876,wjgstzyco
NL92BEEH0010000557,BUSINESS_CH,0,11-09-2009,28658876,wjgstzyco
NL65BEEH0010000558,BUSINESS_SV,0,11-09-2009,28658876,wjgstzyco
NL38BEEH0010000559,BUSINESS_CH,0,11-09-2009,30841034,wjgstzyco
NL11BEEH0010000560,BUSINESS_CH,0,11-09-2009,30841034,wjgstzyco
NL81BEEH0010000561,BUSINESS_CH,0,11-09-2009,30841034,wjgstzyco
NL54BEEH0010000562,BUSINESS_SV,0,11-09-2009,30841034,wjgstzyco
NL27BEEH0010000563,BUSINESS_CH,0,11-09-2009,20853877,wjgstzyco
NL97BEEH0010000564,BUSINESS_CH,0,11-09-2009,20853877,wjgstzyco
NL70BEEH0010000565,BUSINESS_CH,0,11-09-2009,89338813,wjgstzyco
NL43BEEH0010000566,BUSINESS_CH,0,11-09-2009,60024540,wjgstzyco
NL16BEEH0010000567,BUSINESS_CH,0,11-09-2009,60024540,wjgstzyco
NL86BEEH0010000568,BUSINESS_CH,0,11-09-2009,37801253,ewyorwrvq
NL59BEEH0010000569,BUSINESS_CH,0,11-09-2009,37801253,ewyorwrvq
NL32BEEH0010000570,BUSINESS_SV,0,11-09-2009,37801253,ewyorwrvq
NL05BEEH0010000571,BUSINESS_CH,0,11-09-2009,60874414,ewyorwrvq
NL75BEEH0010000572,BUSINESS_CH,0,11-09-2009,60874414,ewyorwrvq
NL48BEEH0010000573,BUSINESS_CH,0,11-09-2009,14307142,ewyorwrvq
NL21BEEH0010000574,BUSINESS_CH,0,11-09-2009,51037411,ewyorwrvq
NL91BEEH0010000575,BUSINESS_SV,0,11-09-2009,51037411,ewyorwrvq
NL64BEEH0010000576,BUSINESS_CH,0,11-09-2009,76797037,ewyorwrvq
NL37BEEH0010000577,BUSINESS_CH,0,11-09-2009,76797037,ewyorwrvq
NL10BEEH0010000578,BUSINESS_CH,0,11-09-2009,76797037,ewyorwrvq
NL80BEEH0010000579,BUSINESS_SV,0,11-09-2009,76797037,ewyorwrvq
NL53BEEH0010000580,BUSINESS_CH,0,11-09-2009,57972166,ewyorwrvq
NL26BEEH0010000581,BUSINESS_CH,0,11-09-2009,57972166,ewyorwrvq
NL96BEEH0010000582,BUSINESS_CH,0,11-09-2009,37802696,ewyorwrvq
NL69BEEH0010000583,BUSINESS_CH,0,11-09-2009,37802696,ewyorwrvq
NL42BEEH0010000584,BUSINESS_CH,0,11-09-2009,37802696,ewyorwrvq
NL15BEEH0010000585,BUSINESS_SV,0,11-09-2009,37802696,ewyorwrvq
NL85BEEH0010000586,BUSINESS_CH,0,11-09-2009,72263752,ewyorwrvq
NL58BEEH0010000587,BUSINESS_SV,0,11-09-2009,72263752,ewyorwrvq
NL31BEEH0010000588,BUSINESS_CH,0,11-09-2009,42527706,ewyorwrvq
NL04BEEH0010000589,BUSINESS_CH,0,11-09-2009,42527706,ewyorwrvq
NL74BEEH0010000590,BUSINESS_CH,0,11-09-2009,42527706,ewyorwrvq
NL47BEEH0010000591,BUSINESS_SV,0,11-09-2009,42527706,ewyorwrvq
NL20BEEH0010000592,BUSINESS_CH,0,11-09-2009,59611625,ewyorwrvq
NL90BEEH0010000593,BUSINESS_SV,0,11-09-2009,59611625,ewyorwrvq
NL63BEEH0010000594,BUSINESS_CH,0,11-09-2009,97886564,ewyorwrvq
NL36BEEH0010000595,BUSINESS_CH,0,11-09-2009,97886564,ewyorwrvq
NL09BEEH0010000596,BUSINESS_CH,0,11-09-2009,10712778,ewyorwrvq
NL79BEEH0010000597,BUSINESS_SV,0,11-09-2009,10712778,ewyorwrvq
NL52BEEH0010000598,BUSINESS_CH,0,11-09-2009,21813911,ewyorwrvq
NL25BEEH0010000599,BUSINESS_SV,0,11-09-2009,21813911,ewyorwrvq
NL95BEEH0010000600,BUSINESS_CH,0,11-09-2009,83513981,ewyorwrvq
NL68BEEH0010000601,BUSINESS_CH,0,11-09-2009,83513981,ewyorwrvq
NL41BEEH0010000602,BUSINESS_SV,0,11-09-2009,83513981,ewyorwrvq
NL14BEEH0010000603,BUSINESS_CH,0,11-09-2009,38317819,ewyorwrvq
NL84BEEH0010000604,BUSINESS_CH,0,11-09-2009,38317819,ewyorwrvq
NL57BEEH0010000605,BUSINESS_CH,0,11-09-2009,38317819,ewyorwrvq
NL30BEEH0010000606,BUSINESS_SV,0,11-09-2009,38317819,ewyorwrvq
NL03BEEH0010000607,BUSINESS_CH,0,11-09-2009,83390451,ewyorwrvq
NL73BEEH0010000608,BUSINESS_CH,0,11-09-2009,83390451,ewyorwrvq
NL46BEEH0010000609,BUSINESS_SV,0,11-09-2009,83390451,ewyorwrvq
NL19BEEH0010000610,BUSINESS_CH,0,11-09-2009,94293892,ewyorwrvq
NL89BEEH0010000611,BUSINESS_CH,0,11-09-2009,94293892,ewyorwrvq
NL62BEEH0010000612,BUSINESS_CH,0,11-09-2009,94293892,ewyorwrvq
NL35BEEH0010000613,BUSINESS_CH,0,11-09-2009,65158226,ewyorwrvq
NL08BEEH0010000614,BUSINESS_CH,0,11-09-2009,65158226,ewyorwrvq
NL78BEEH0010000615,BUSINESS_CH,0,11-09-2009,52087337,ewyorwrvq
NL51BEEH0010000616,BUSINESS_CH,0,11-09-2009,52087337,ewyorwrvq
NL24BEEH0010000617,BUSINESS_CH,0,11-09-2009,52087337,ewyorwrvq
NL94BEEH0010000618,BUSINESS_CH,0,11-09-2009,34102804,ewyorwrvq
NL67BEEH0010000619,BUSINESS_CH,0,11-09-2009,34102804,ewyorwrvq
NL40BEEH0010000620,BUSINESS_CH,0,11-09-2009,97451216,ewyorwrvq
NL13BEEH0010000621,BUSINESS_CH,0,11-09-2009,67300479,ewyorwrvq
NL83BEEH0010000622,BUSINESS_CH,0,11-09-2009,67300479,ewyorwrvq
NL56BEEH0010000623,BUSINESS_CH,0,11-09-2009,50088954,ewyorwrvq
NL29BEEH0010000624,BUSINESS_SV,0,11-09-2009,50088954,ewyorwrvq
NL02BEEH0010000625,BUSINESS_CH,0,11-09-2009,60871966,ewyorwrvq
NL72BEEH0010000626,BUSINESS_CH,0,11-09-2009,60871966,ewyorwrvq
NL45BEEH0010000627,BUSINESS_CH,0,11-09-2009,60871966,ewyorwrvq
NL18BEEH0010000628,BUSINESS_SV,0,11-09-2009,60871966,ewyorwrvq
NL88BEEH0010000629,BUSINESS_CH,0,11-09-2009,83147730,ewyorwrvq
NL61BEEH0010000630,BUSINESS_CH,0,11-09-2009,64204455,ewyorwrvq
NL34BEEH0010000631,BUSINESS_CH,0,11-09-2009,64204455,ewyorwrvq
NL07BEEH0010000632,BUSINESS_CH,0,11-09-2009,64204455,ewyorwrvq
NL77BEEH0010000633,BUSINESS_SV,0,11-09-2009,64204455,ewyorwrvq
NL50BEEH0010000634,BUSINESS_CH,0,11-09-2009,60619213,iaeuyzxka
NL23BEEH0010000635,BUSINESS_CH,0,11-09-2009,60619213,iaeuyzxka
